Source,Target,Weight
800122013401610236,3904508901190254,7745
10180240550120,110150480890238,2364
13040064081092,250510580620238,4246
290370610640121,9055011001130157,9320
2402506902220254,6206308901330238,8626
290560580890131,5105308001260266,5021
2108008901020105,110350550810238,4843
58081010301210412,380510640770161,4868
250560640900104,3404008902220266,-238
1305708901040238,9051062079099,5466
10100240610104,25028031051058,5627
90240610890236,250390510600112,9012
5025038075081,3606709901210412,7997
5306407502360238,25033010501100127,4237
905808901050110,240670760810412,5263
1005007501430222,3080580670107,5324
40560790890236,1040106013401430266,2832
250390510640117,5505806001070236,7757
10025051056080,280580890990104,4568
8041051053080,24059067084089,2539
2405406701020238,4506408901020119,7456
80160250770222,580103011302360412,11026
5051011501220412,110610800890222,3317
250580640840110,3905105901150412,2729
1302503202220412,120140270510107,4405
64089011501170236,3805105901020412,4912
10053062067083,5107908901020126,6003
2103505501020143,2050150760412,9399
2505409001210222,190290530990154,-180
100240250670121,4806408901340236,-495
2404308001010236,2102504801270157,796
390640760990222,190590670740412,11708
13018023025030,5022037074099,7206
5506208901040254,405024025051,-732
106024061078,7021024059064,1556
70350750890236,5105806201030412,11884
59077010502220412,15019025058076,1539
290640750840412,7037054067077,8086
280290550580266,44063076077081,5692
1702907501020267,5505606701170121,7910
70210890980267,70130350670267,6028
1708909001210222,250510550640106,7849
540121014302360238,240530600910104,3972
530105011902360266,12048063077096,3633
15025039050077,640670760890236,4064
6406707901140161,5406407601070143,13633
2205409901110113,2103206401310157,7823
1806408901260238,1001302901270412,3996
190250620990236,2006708101210143,8780
2407908101150157,51061011702540412,1741
24029051076089,180250550640102,3530
5805907601170222,250390740810102,14698
12015019061075,1006707701220412,1631
50053054058081,29075012601570412,10271
13067011501210412,3907507601170222,7609
61067012601570238,120560670830238,8649
4105906701020161,4306008101570266,2173
1602406701030121,2504805101020143,850
10230240640238,40110290530126,13081
8090240620236,190240260760236,4559
107023029064,2404007701050157,2427
2105308301220254,803505101020157,2199
25053064067076,1602405901050222,13897
13018020076089,11044051080084,3817
250390540550133,3705906402360238,3289
10019029044064,51098010501210267,4601
59076023602540412,110130610890104,-3339
1305608101340412,2503206701060115,11349
1205806401330134,77086016102220412,6969
2303806701070412,16064010501110236,6170
4405605801040157,2402507901100238,-1233
510640920990238,1102607601040106,5453
190540620990222,5606707601070238,5120
405807702360412,190250620810103,2888
25029011401210157,6014023061067,11271
2403805701100111,100130370670131,6641
21025059091098,801506401210267,7618
509051076080,200390810890238,1810
1605806401430236,300430810920254,4183
29039013102380412,3105408101030134,6432
1080230670117,17018024053098,3441
3104406702380254,2405306201030236,6913
1404305101030157,5070240810412,-498
190390610890119,1602708102540412,6195
25067075076080,1602803601040412,-125
90230590890222,240510770990412,908
16023025067077,6064014302220238,-1247
60240670900120,1505807901610238,-1055
250360620920119,350510750840143,3182
120380540680222,180280860890238,-2108
230510690920143,170550580770222,8588
16035010201040412,400510540760121,2410
50190810820157,51069012201570267,11186
1802907701540238,550580750890236,4621
540640840920222,58067010501210143,14665
902205902380412,3904305101050121,4972
70530640810102,110130250670238,3144
7024015402360412,28029043086099,1955
35043067069082,7018025029055,11979
48089012101270222,2807508002360412,1103
160590610640236,10210240430121,3293
160190440550104,50130510890121,1405
1506307501210412,90210640810102,9266
5306407501100134,32051055059061,3515
501607601220222,1002106401050412,3907
22039015402380412,38089010601340236,6621
3207609201140222,11025039043081,-3778
2406008401330412,23025012102360238,6474
640115011902540412,1202403601340236,5399
25098011302220412,320510890990126,-531
1803305501070117,220510630780121,-4
10150790920113,70220550620238,-210
20039051085089,11022064067081,1735
50430800920104,43061015401570236,1368
12064010401270157,670760890920102,13535
290610770980412,3906407601170236,-16
18024059069099,90130280670267,7910
370380510640266,280810910920412,6443
206409901260236,60130160810154,1361
180280380890114,370590610750222,4390
13081011402540412,3605906301070222,2741
540690770810161,12024050064067,11709
12077010201570236,160480550560119,-553
150320440750112,51063010202360412,1631
110250540670157,190300590890222,8959
170210250580154,405308101020111,15647
250510640760126,5027011702360412,4627
1801905801170161,50150750840412,9024
550670750800412,40240600890236,10457
230640890990236,501502501030114,15291
5029058061089,30150480530114,1625
230330370820236,10530780800222,5936
19067011502660412,1050290480131,1237
190510610980412,210280370590131,7409
2406708901020117,5107507701340267,3382
16077010201050236,2005806701220143,2775
806409901210222,103306701020115,7364
90270670910412,5105305901150238,1409
17051064075090,3305105301150157,2745
250580960990113,50360760810412,2846
29032053063064,18025035058076,3887
13015037064076,5105806001120412,12954
240250320450104,480640670840127,-3109
76086010702220412,240310890990119,9233
160380560750236,50260510990122,6232
100220280360267,350430680810105,1546
26059011502360254,60350430980105,3113
50605301020105,1702908901020105,-4290
2505407601210222,22024053064069,1215
60150580890238,4304809201570222,3973
101905802220412,280530540670238,1102
2502805902360238,3805106401130267,3009
17051053060076,5908408602220412,5097
55058010702220412,4105306201430157,-388
29055011701570266,540640670760412,5357
50160580810134,51064075076089,131
100240250810103,280410430610236,1224
76079011501570238,220250750760266,5446
13019032037051,1104306701050154,-7101
4029035076092,60250610810154,4347
25029010201430154,170360640670412,440
206106201170236,50390890990119,5648
10018063080089,30240640760236,1956
13067015702540412,5107607701010126,5376
2503503901150222,1804808901030121,3834
90620630800119,508108901030114,4504
708025051056,29054010301260412,3810
2402505401050222,5606708901150238,6563
13033053076081,11018021058091,8221
16051056080085,59067011701220238,4383
220430640920134,250570580620222,14149
9054067080092,1061064080081,1156
70350530770110,6408108901050238,2711
14018024037061,18019023025074,10431
61077011901210412,5019044051074,15687
6407708901270222,50130180610412,1005
2508408601150236,180550890980254,5609
701503301170122,370610770920236,1384
1906208901150222,501009001020110,3818
1202806301140222,51058064089099,-712
501201701030222,640670760890126,5996
5607608901190157,280102011702220238,-1924
17019043064081,230670790920102,12252
1006708601210412,5806707701030412,5854
250540620630119,45058010202220412,8681
100250350510105,290430560580238,3482
250640750760222,130580600890236,2328
410430510760120,290370550590102,8298
530640800810103,70180640840157,4594
16029011501540412,180640670910143,-3824
190210530640161,605307501030412,7223
430510640680143,70170200590119,2850
50160240340119,107709002360238,5480
4050240670412,77089010501220236,-963
20250550640222,1303804001020104,2209
32051055069075,50180250300122,7260
190280510530103,15016025029058,14499
220280510860238,2402503801020236,7201
230480510530105,240115012101430222,-5281
250510620990121,1805608001150412,1555
530770840920104,2703208501570161,5781
2905307701220238,3604507701040412,10662
2403905502360412,10350410810105,3735
1090640990119,1707209902360238,10025
10018019025092,130510600760412,8304
1502407701340412,8059061064081,5396
50801002360412,620810890920127,8320
201806201050412,10025039051079,11602
620890920990236,90210550800412,10453
804307201150236,250540640990104,-2516
39053011401190238,120430760800110,4200
67079010301210157,1602408101210412,2053
5040013401570236,110150760920412,8892
22035011401310143,1101207601170222,11440
240250410550119,601602701210157,16512
405090130254,420770900920267,11666
5053010401170121,2102809902360238,8546
510640740750412,230290750890115,-4847
210590640990238,2050550630104,9840
12019024061067,200670760890102,4243
7024037064067,130510890900113,13623
250320540740110,24079022202540412,-1172
3703805901210222,5105807701270412,14071
1302105301070134,10056010401170412,5660
5081010101060412,2504807501050222,709
100130250560222,50064010702360412,479
4305906901210236,450510560790105,5543
1006407601070121,102907501570412,1324
12017035055092,102205801200157,10785
7024064067089,1202406401030104,2364
13043056084096,19064022202380412,6353
602409901310238,29038064076077,153
1908008901150119,59079010301040412,2854
2506709001210157,40200510590105,181
250750810890254,180530640980110,4234
55077010601570236,540104011502540412,1593
28075011701570236,7607708901190238,3435
4204308001010122,59086011502360412,5846
77092015702360412,430450510580266,6190
2011029040045,530102011201210222,-893
705408901100254,240530670800134,5874
290120012202380267,100510530980121,8663
10750810890121,160610640920222,5646
180230530600157,3205808101340267,3223
250510610680254,6206707701310412,7318
10032037048067,13064010501170236,-699
50380670920412,190550590810143,5044
1906409901040412,350670750890105,1491
24029035043076,2506409801150236,3598
2503205301040266,70160640890236,7269
32053061067092,16019038075081,1268
17060011902380412,53076010501210133,411
24055012002360267,290450530670122,12430
10059010401130412,160220770890121,252
60064012602360412,250380510830121,7546
702406401330412,750810840890254,9259
10013022077089,58079013302540412,9401
20089010201570222,7028076080092,-242
405908901100126,706406901570236,-2745
24069010401540412,3906407601190157,5593
50380530780119,6406707901570412,5061
2705107602540267,21024030053062,3907
610620640960222,140640670910154,3846
13028012601610236,53064010701570236,6491
9017022055092,4004108101210222,6081
320390510890143,5015016059085,3266
5105907401070412,8025015702360254,-2326
1905305601150222,10150590800412,3213
19025053058067,9029012601310412,8968
250360560760110,5058010302220412,3400
32079013401570222,51053010201150121,-1528
501205101010107,30180620770412,8158
805108002380412,1106108901170236,-1767
5908909201040115,100120230640222,8433
54064010401310412,1606406701570412,6667
28035058067089,90560790810157,6883
40110670920143,75077010401050412,5278
110130180550120,40240510890102,5986
17025051054061,1302408902360238,7477
24060011901270412,390400690800104,-3418
2905909101100114,2909809901210238,4874
36051012102380412,809013029056,6019
110160530670126,81098012102380412,2482
17038051056059,480540760890110,7743
80510590840117,1301801901010412,9404
2405106401170412,50250670920102,5431
410143022202380254,7053064067078,2233
90570750910236,7016015401570236,4403
550590890920157,2105805901100412,5912
33051063076085,10240290590103,4482
160240560670131,640760810980412,322
240280340670412,120510620860157,9077
64092010302220412,280430610670102,438
21025051056083,5019011702360238,-525
2023029062092,570670760920131,-190
130250330840222,50840890920222,1952
300580620890236,50670680990115,-1664
2506407501040131,190510680890103,4897
10020023025051,70110400810106,4767
29043011701220254,9061010401050157,5486
802907901020157,1070250770157,589
2503606401190143,290330420590267,2247
430580740770119,2704806902360412,-4403
5107908301430254,120150270640157,-19
440480640670115,290360550790117,4453
320510840920110,58061010202360412,481
2050011702360254,220550640920412,-3423
17024040059067,160510560890102,7904
220230250320143,120240640840222,-5263
67089010201070161,410510640920412,-4047
40530620810107,410104012101340412,-1217
23025041051076,1107608401330412,7018
1002405102540267,180340640810117,3692
1003107501170222,9013025076081,4531
11053010501220133,25034051062098,-1804
